"","TCGA-2W-A8YY-01","TCGA-4J-AA1J-01","TCGA-BI-A0VR-01","TCGA-BI-A0VS-01","TCGA-BI-A20A-01","TCGA-C5-A0TN-01","TCGA-C5-A1BE-01","TCGA-C5-A1BF-01","TCGA-C5-A1BI-01","TCGA-C5-A1BJ-01","TCGA-C5-A1BK-01","TCGA-C5-A1BL-01","TCGA-C5-A1BM-01","TCGA-C5-A1BN-01","TCGA-C5-A1BQ-01","TCGA-C5-A1M5-01","TCGA-C5-A1M6-01","TCGA-C5-A1M7-01","TCGA-C5-A1M8-01","TCGA-C5-A1M9-01","TCGA-C5-A1ME-01","TCGA-C5-A1MF-01","TCGA-C5-A1MH-01","TCGA-C5-A1MI-01","TCGA-C5-A1MJ-01","TCGA-C5-A1MK-01","TCGA-C5-A1ML-01","TCGA-C5-A1MN-01","TCGA-C5-A1MP-01","TCGA-C5-A1MQ-01","TCGA-C5-A2LS-01","TCGA-C5-A2LT-01","TCGA-C5-A2LV-01","TCGA-C5-A2LX-01","TCGA-C5-A2LY-01","TCGA-C5-A2LZ-01","TCGA-C5-A2M1-01","TCGA-C5-A2M2-01","TCGA-C5-A3HD-01","TCGA-C5-A3HE-01","TCGA-C5-A3HF-01","TCGA-C5-A3HL-01","TCGA-C5-A7CG-01","TCGA-C5-A7CH-01","TCGA-C5-A7CJ-01","TCGA-C5-A7CK-01","TCGA-C5-A7CL-01","TCGA-C5-A7CM-01","TCGA-C5-A7CO-01","TCGA-C5-A7UC-01","TCGA-C5-A7UE-01","TCGA-C5-A7UH-01","TCGA-C5-A7UI-01","TCGA-C5-A7X3-01","TCGA-C5-A7X5-01","TCGA-C5-A7X8-01","TCGA-C5-A7XC-01","TCGA-C5-A8XH-01","TCGA-C5-A8XI-01","TCGA-C5-A8XJ-01","TCGA-C5-A8XK-01","TCGA-C5-A8YQ-01","TCGA-C5-A8YR-01","TCGA-C5-A8YT-01","TCGA-C5-A8ZZ-01","TCGA-C5-A901-01","TCGA-C5-A902-01","TCGA-C5-A905-01","TCGA-C5-A907-01","TCGA-DG-A2KH-01","TCGA-DG-A2KJ-01","TCGA-DG-A2KK-01","TCGA-DG-A2KL-01","TCGA-DG-A2KM-01","TCGA-DR-A0ZL-01","TCGA-DR-A0ZM-01","TCGA-DS-A0VK-01","TCGA-DS-A0VL-01","TCGA-DS-A0VM-01","TCGA-DS-A0VN-01","TCGA-DS-A1O9-01","TCGA-DS-A1OA-01","TCGA-DS-A1OB-01","TCGA-DS-A1OC-01","TCGA-DS-A1OD-01","TCGA-DS-A3LQ-01","TCGA-DS-A5RQ-01","TCGA-DS-A7WF-01","TCGA-DS-A7WH-01","TCGA-DS-A7WI-01","TCGA-EA-A1QS-01","TCGA-EA-A1QT-01","TCGA-EA-A3HQ-01","TCGA-EA-A3HR-01","TCGA-EA-A3HS-01","TCGA-EA-A3HT-01","TCGA-EA-A3HU-01","TCGA-EA-A3QD-01","TCGA-EA-A3QE-01","TCGA-EA-A3Y4-01"
"hsa-let-7a-5p",14.8862911396276,15.0635561023076,15.3513696946322,14.7414112574367,15.1443533856187,15.2925817581342,14.3110834255325,14.7935063340031,14.3921910718055,15.5690380228462,15.3865502320209,15.087749567871,15.3444755627216,14.8238308982366,15.7094944827588,15.4609265340214,13.8038092113489,14.9058800211746,15.2336659894928,15.0937682577622,15.0388374968773,15.2343861304025,14.946192334374,15.228142839267,14.6732390079024,14.9664759581429,14.9025672050877,14.1812263806419,15.4562908063855,14.9829114130017,14.7830322845122,14.894822755098,14.3198748240563,14.6911122156695,14.7090705514266,14.7784407345707,15.1014358682126,14.5823009438015,14.0803544984016,14.6221029639656,15.6620655370875,15.2218914638319,15.6921336783477,14.1464720006381,14.7967830392653,14.7814230589469,14.9214619024087,14.653714676694,14.5020117352811,14.2733941914139,14.6553742376552,13.4964892033499,14.9150050331238,13.8483810680572,13.7122512803812,14.6258955880219,15.4915045986806,14.7523306552059,15.1193066238351,15.1958763001371,14.9109861550444,15.0954960048928,14.9401204563598,15.4609572594602,14.9763399372767,14.7428552817123,15.8984146496578,14.4447371176129,14.5408646992768,14.6826070973884,14.7483258002357,15.0271053203826,14.8942035417403,15.244154480889,14.7454769651879,15.5679876910169,15.1930685458435,15.5769246910657,14.9224405735842,14.7722691968814,15.227192377564,14.8596980350172,15.2634716476244,15.5553758243848,15.5739262881421,15.1918361358459,14.3117693312636,15.45394982973,14.7691327985525,14.6917303145588,15.1648204495653,15.4429386140486,14.5161547418475,15.5351179543212,14.9324703091917,14.6195583759821,15.6314483182974,14.6041411089635,15.0241188534455,15.4264253623914
"hsa-let-7a-3p",7.08167191485407,4.55459406992686,6.29807189994333,5.23189822911236,5.14072398118473,6.02170120052153,7.65523758926359,5.32145235990316,6.21427956029738,5.82180109481774,5.54619738494081,6.20522188278341,5.62333087154131,6.270114369625,6.19243683017196,4.91605925347319,4.80261257173988,7.07542507749469,5.58248365570377,5.28549358665489,5.88275721337258,5.28505589349511,5.88919067064198,5.1910150222175,5.40295446805816,6.13051945368831,5.16514244375336,7.02456244638126,5.38547476606708,5.57993639308661,5.65985384863336,5.03456318301161,7.12052202269088,5.98014355432971,6.95329447215353,5.75800070933815,5.51575521148348,5.55295617870966,4.71676728677335,5.35773560226997,4.34889163860459,5.66610084021933,5.45564101139546,4.70649728894459,4.91751047607898,5.4380095085292,5.61351432632932,4.8331409706528,5.48475188735367,6.65030919406974,5.56372963322796,5.9649056120655,5.80859878744443,6.25226997575149,3.98382232173015,6.22669153316121,5.19037935618218,6.24062853928456,6.12282105950363,5.37391191578325,6.75694061196843,5.80072565324186,4.90647778150145,5.40154145578,5.50406135099647,5.51169143476772,6.3231906037872,5.72787777193513,6.02977418757703,5.76613339362349,4.81179462443801,5.85456852080862,4.85693809698688,3.44091739225981,7.03696956275326,5.72644409459536,4.91140507541014,5.72586374765959,7.07850221131889,6.05052496583179,6.49919314709973,5.50325862752443,6.66649533535028,6.22463448768393,5.0375275385331,5.39137348843847,6.27340988427446,4.67714507038498,5.14399181871916,5.80644810939274,4.49220846849581,6.57436473655082,4.14833038845305,4.78426091335857,6.01207434957163,5.67766073479474,4.537199511401,4.88243890579715,5.40250840314809,5.74630206980186
"hsa-let-7a-2-3p",2.26007505010267,0.917164388054544,1.76950009777851,1.82250745613144,0.282742249960173,0.796092680855404,0.812030736943018,3.68673671764599,-0.0803410914404001,0.145844374321163,0.674711022394199,-0.522697770101064,-1.93126040932769,1.81068288183961,0.356387244474238,-1.39682494422643,0.352580012966083,-2.44813851519431,-1.1040180757933,0,-1.9721099229115,0.542092594736815,-0.176899590852446,1.42851387330841,-0.351932215764334,-0.355981314207473,-0.144711894051299,4.19362076495036,-0.40112031883629,0.315233485258694,1.49357663198866,1.5909569312099,2.01618535458196,1.57205872779066,3.0018384446396,1.22482069945226,-2.1566721486083,-1.61696762424768,3.30172971434274,0.394261689394303,2.12238315693929,2.52067015703972,1.19511322009045,2.00605740503616,1.511518135498,2.18376819758077,1.19144958041519,-1.15175304797461,3.14976760156494,3.78357566917266,2.00301460554923,-0.52694669896014,-1.23031964843349,5.22146404470348,-1.45912363612203,1.02701883675102,1.08534374884273,0.277153991753331,1.14026560633184,1.04478787764699,3.34415910730586,1.51196437052756,5.3405736980312,2.92421982012454,2.12675650183706,2.97425726723675,-2.54717265634595,-1.69838894271388,5.52430961149393,-1.88491880122895,0.703269949352179,1.33799246870518,1.44600472901704,1.44091712656368,1.89043462963655,2.17895647745633,1.04350899493413,0.887920592998947,1.34259798016983,1.89958324060724,3.1163828900833,0.701337904569526,-0.60029295223178,0,-1.31561929794664,-1.40304196544333,2.05781310984642,4.01188059240137,1.94605220349709,2.15300595886573,1.97472936700899,1.48160790976256,3.31825537181571,1.8207871663486,2.03687780560271,2.02230886108511,2.36727432355149,1.86536498251037,2.91708149411842,3.10244582627506
"hsa-let-7b-5p",13.9271373577074,13.9380477214764,14.6769471828713,13.6825272709443,14.1923548817759,14.4140568361946,13.9465295433713,13.4303311249502,13.8743095937938,14.9801114705681,14.5959699139224,14.1849301594756,15.1573336386149,14.7449725361658,15.2990498382064,14.4952447401042,12.9207054762548,14.5710629113619,15.037461651281,14.4244468039774,14.5494201999377,15.4888252079378,13.8961552190467,14.0973359756138,13.4062641798189,14.5381268572348,13.5368915118931,13.493687242654,14.4096106165394,14.1870528142527,14.0895863134969,13.0358884552784,13.5699106670959,13.9067619033497,14.5457230782639,14.3671609556861,13.7296219227518,13.6528518704791,15.1846062702208,13.5807161788462,14.7546514777674,14.8575403256295,14.073196362904,13.3785417995623,13.6746331151848,13.6730516439511,13.9757137870094,13.8426013218379,12.6713234572147,14.1909372386268,13.6999967362588,12.7166727740909,14.0203298586071,13.0906750505136,12.9335988917245,14.1177243519845,13.9549778949148,13.9367491452501,14.3874634623384,13.4153668271868,13.7066783140707,13.677328279222,12.4419186406941,14.4340916200327,13.6656833016872,13.2526745907262,15.231384298125,12.9676705603039,13.7463867396461,14.3970117596969,13.5365060988998,14.5667950447273,14.5940627286175,13.5777251276875,14.6812115252424,14.9737625938282,14.3881542018448,14.8184545177362,14.4529467598939,13.4844626247916,14.6730210323015,13.7852279041903,14.3681956396499,15.3947608732336,14.7484866653515,13.5131169410366,13.1366660758981,14.5838248748262,13.601609478727,13.7608177502471,14.5122336030741,14.5405928904489,15.3581265285551,14.9792826501178,14.8260779793313,13.8773914796353,15.6353291249101,13.8513934718356,14.1013371308694,14.4842976972613
"hsa-let-7b-3p",5.00901333571654,4.50212669778132,5.51366169229561,4.60386694716957,5.19921967978465,5.66645674711449,5.84845373774242,4.13924903007007,5.39539223669575,5.91071568327759,4.88061642507602,5.40013358359811,5.81693487149504,5.85507683919094,6.40078054425767,5.28967687385313,5.23871174273619,5.78548283554781,5.7847263899955,4.7191467975342,5.03911606004261,5.15352625296202,5.03255487673374,4.42851427529375,4.71415615024544,5.77330265233575,5.259009274771,4.72199969630624,5.11615408487671,5.10531002471963,5.1216078621362,4.39004379966434,5.61073389704655,5.33105078267469,6.79089243116013,5.80515176533504,5.11945437325089,4.80929594697732,6.48935674249716,4.37611406478126,5.46152063615319,6.03469696634629,4.89555318057775,3.85405441135849,4.86907010309069,5.24266183582836,5.02433953916744,3.97753079322442,4.95712247717829,5.39655258635658,5.00301469552945,3.88808995582814,5.44210516258321,5.1137501659533,3.09546791619274,4.68998422208594,4.73878620808075,4.87408970481105,5.62965107468888,4.61767803381288,5.65158761384331,4.78045325894808,4.13324868270596,5.01997859717411,5.1577832252608,4.96420370270933,5.69123060312448,4.74455649055365,4.75675570421144,6.28500673674714,4.56125109725084,5.81911971209414,5.53346791289901,4.56429950722357,5.67592985781394,5.40925385662375,4.89550757030444,5.78516084590589,5.89899117225523,5.74875808741705,5.99311146050915,5.08640525526708,5.5895333743525,5.94303842518504,4.46574041557802,4.64135169145065,5.07667204709611,5.02998251296027,4.88095743736641,4.79686205781383,4.70703372278432,5.7056092764112,6.4429512399496,6.24032549300214,6.69638725842427,5.36571671487312,7.44409013186381,4.42724411279939,5.70367798334611,5.68740829900034
"hsa-let-7c-5p",10.8150902268246,12.1785409248396,12.3060587202768,11.4164818869175,13.2969030050985,10.0452054822638,12.1843512510333,10.9881126463223,11.5063814046295,12.873737999972,11.2369546146046,12.822013419587,13.3227372352152,11.162174137079,14.7773746267383,13.8940231561129,10.3218634257599,11.1114792242376,15.1908371651041,9.53736016020577,10.1787466914429,11.2055507792957,11.3950911386571,11.3876882778344,10.9976246812881,12.1762943746636,12.5672407614032,10.0518408783279,15.1600230530437,10.3297185998613,11.417714293756,8.62305725814956,8.63911574284617,11.91036671051,9.43989628051973,12.462214508292,9.50733271359745,9.91001939803852,9.06254208583999,10.3214467878999,12.3587802081013,13.252503609014,11.8049847959602,9.0128044218059,11.735580089218,10.9636242545634,10.3532113228927,10.896734758287,12.2270688994634,8.89946090198757,10.9952922041954,7.37391930013619,12.427779725329,8.67900730013897,7.90720118643808,11.5051989512113,11.8983233625774,9.97828770325302,11.903925510319,12.3256171444676,8.55556075105104,10.207983553947,10.2028570996883,12.5369074558139,10.7390639810234,11.4130492504927,8.6882417928355,10.1941558492321,8.42107600887222,9.71870807796054,9.33944152878446,13.7463522808216,12.7721791932417,10.981091241726,11.6934607957822,13.5111219229276,12.8414782439811,12.4873684245328,10.5213358703412,9.28836007115295,10.4457539269942,12.0221974026464,11.1487402160099,10.8226754627761,12.6092628110086,8.76813436894177,12.0458996990546,11.7524281401282,11.1688473516939,10.4628611103725,12.1970374704372,14.0469626305377,11.3381550626837,12.3802401394194,11.6825362481065,11.5247429275791,13.8963390030325,10.9383591173135,11.1962278790365,9.40687859842315
"hsa-let-7d-5p",8.30810779811174,7.98444916950671,7.94741844405326,7.70438598950776,7.61007107841414,8.48957898410414,8.00991712980076,8.30917400422166,7.85776820057197,8.1401975554976,8.65042991355455,8.72364615052455,7.72516690849197,8.55887557649346,7.68169189148723,8.00192001401961,8.02601498205456,8.41914187665446,7.73518690399587,8.23059530900537,8.3179076219727,7.89376695324204,7.98044846985768,8.33024318387663,7.52458393944754,7.42100091850698,7.92674942499271,8.30936469470118,7.39977823980609,7.76918961230515,8.12690213175052,7.79884926637042,9.18048896920323,8.72180598739375,8.20439432257809,8.07320288647349,8.18429271360542,7.36602476981687,8.7354310988817,8.53891967622175,7.59876494483132,7.39364831318789,7.63667443978557,7.43901698690518,7.36576317091209,8.0229719260528,7.31815405890866,8.55503166423238,8.50731962204204,8.31999438618392,8.44595821309754,7.94743445847833,8.07574152765468,8.29973964285729,7.57979796235293,8.92335160244305,7.28092116440911,8.54206623365129,8.35719860221649,7.63275337828168,8.76285505549641,7.47249300284744,8.92742819500453,8.50150033101033,8.26675251985844,7.4925827071078,8.59045745228141,8.12657176460444,8.36443828518484,7.63864369055744,7.09558750926118,8.02449357765751,7.43158831255468,7.20341777927541,8.29803756384405,8.32792163042332,7.63027349653654,7.81273293939709,8.63451333067488,8.24987223638749,7.94665216234758,7.2032794274483,7.01809430865891,7.83806891735034,8.01305566288986,8.36016993597961,7.24242739800422,7.82287424457165,7.68751943134408,8.20285440671777,6.62508638494766,8.56109239756287,7.91981996928626,7.06110091012345,7.48433680234981,7.39734833521992,8.54718362568496,8.48007508520716,8.15739595584207,8.66031971882967
"hsa-let-7d-3p",8.83330150005654,7.0372580565852,8.26647423836391,8.14668782839387,8.05357206163688,9.34491393705172,9.24286294679575,9.09523414203179,8.26506411072553,8.97278977420588,8.74324621158106,8.96514144390622,8.47388350872765,10.1671346999212,7.85224146597571,7.97386372506294,7.3875751241555,9.19165602619835,8.39383495356179,8.56367143849121,8.71438930254152,8.72586472559363,8.19814097033255,8.47914036569067,8.36059399023125,8.45351981387661,8.71326804925787,9.61568549549394,7.95114251943385,8.49126772029132,7.32301105311507,8.9607718331579,9.4697029605747,8.42524843754187,9.39617490318629,8.46909301260351,9.16130777269722,8.11095165096457,10.1555591058325,8.63838737562713,8.30983431153241,8.01930804362712,7.86753884622475,7.56677254213567,7.6894358955438,8.57322022290516,7.96046089680611,7.906239600932,8.32423941907879,8.86603789629606,8.37631491807906,8.6185601238678,7.07117602621757,8.98821932269463,7.81234201048274,8.55319236856789,7.14694010630465,8.31387764995753,7.535223547551,7.81693798090847,8.69111599354329,7.65986312984482,8.59981646470831,7.85634749959142,8.56897868823211,7.60684875796455,7.63646123151579,8.41144368185845,8.19574552980377,8.28124481007708,7.52025371995883,8.97300571989151,8.03233313496315,7.47695983252788,9.08077888737494,7.61422581234736,7.34801979411062,8.49080485012429,9.65761413334974,8.66776732415742,8.51106728199778,7.5481474864198,8.06859381078089,8.83855491767988,8.52673108067305,8.96982262278808,7.71677609924874,7.79826589819272,7.62760093631596,8.50173400364316,7.67740488488196,9.48407106736929,10.0086415565479,7.74012665983998,8.86746504232226,7.96247564858572,10.0254860208561,7.80284414438463,8.4960203398766,8.72345104132757
"hsa-let-7e-5p",10.8969010966584,10.7225498283081,9.5233190943659,10.008621508708,9.77779854254565,11.4689593043085,9.1323180350063,11.8234581409033,9.20852494614712,10.348886182639,9.36502768481887,9.10544312902094,9.37764986067041,9.5041696843756,9.78055272296289,9.23844098061136,9.77404346832976,9.70446488364848,9.42492553248987,10.430747516056,10.196404200021,9.86050877983699,9.59871181934724,11.2609522620103,9.83108199634332,9.32349972428081,9.80073089253016,9.55455220445597,9.37234726163544,10.8608411809188,9.69168675053405,11.1861019753433,10.8386606198513,9.4357686441754,8.67259869541013,9.45659570390136,10.1185814932623,9.29891057499946,10.7734049662379,9.40381015652692,10.3242131273014,9.79340614645035,9.21052855982715,10.1291443428127,9.88829467602153,9.36864347392624,9.38897345800052,9.64563921796029,9.56723659756672,10.0980590226695,9.78459301006618,9.00897582355599,9.0393909613508,10.2269674127366,10.2130833119587,10.1790927376998,10.7906162820422,10.2084830365554,9.75723913441508,11.0171938542008,10.5859039755782,9.64779030347916,11.8040014616741,11.5517177313783,9.92737494951907,9.67431173141607,9.63894009395788,9.19945848625007,10.3669017289873,8.95664607788331,9.35969494987784,10.8334039673473,10.3745907583879,9.40587671614333,9.06719802176673,10.0833013795373,10.107766503047,10.2246501404867,10.5343102252965,9.61987756371628,10.1937510981253,9.00102753166785,8.89055970585038,9.02602784491245,10.2927510766808,10.0419724096668,9.2590341542842,10.2837681607111,10.5323403468259,10.8665355665602,10.776203148559,10.1529275389388,9.708663335813,9.4807111242986,8.19031469548158,9.67873375340775,9.88100213294144,8.49680216292647,9.05765581179963,11.8849760424198
"hsa-let-7e-3p",5.13454415432887,3.60522015781536,2.3350976052966,3.53675281064078,3.35313228376469,4.40095414717015,3.76198953240335,5.73343002588152,3.5343685659015,3.71569968067771,2.21528005335395,2.59277872986908,2.15620502122358,2.61803774514738,2.35638639928749,2.30361565058945,5.03707792359639,3.3847531564333,2.85017933498683,2.18863228167125,4.02788883889925,3.50144959112488,3.1450296456626,4.64352716008021,3.45542178565964,3.10345114372125,4.17721508439612,4.89406042850711,3.20768783073353,4.82478821566778,3.3739950288865,4.56915213060687,6.05532376324086,4.157021147642,3.55823162746533,3.25230150575264,2.75022016240264,3.08347107269918,6.16522778256395,3.39426141496531,3.83607904451577,4.06123893122567,1.61015056184424,3.43901694533544,3.87609058253212,3.21351557337659,3.38127409602792,2.26328535283209,3.81961903702801,4.55409395309956,3.6352828558798,4.03783718787059,1.85714219727645,5.2522700514546,3.00031050669047,4.11448196951584,3.44289586954357,3.56993603254121,3.27271644204417,3.74522807991712,3.69465625132435,2.63749525261142,5.1067764827633,4.75958889696012,3.48583755035045,3.01378560165307,1.54028869683745,3.05650029355913,2.94940064874383,3.20254451016865,2.40370973565268,4.61101151412051,3.44600512615825,0.749039912441908,3.37042740188752,2.87083400003789,3.28229552828834,3.54327228548711,4.45480732896156,2.94140327268073,3.85831446787918,2.73881235973541,1.85914025706708,2.51224661121929,3.09377142695575,2.91888574791085,3.74062280331582,2.92168272573369,4.43601841571623,5.34283045109216,3.42992415253324,3.38849802319799,4.6718924081819,3.15421069264337,3.16240857049618,3.82966398607953,3.48275175605665,1.473048104167,2.29559344061192,5.23760539863147
