"","TCGA-2W-A8YY-01","TCGA-4J-AA1J-01","TCGA-BI-A0VR-01","TCGA-BI-A0VS-01","TCGA-BI-A20A-01","TCGA-C5-A0TN-01","TCGA-C5-A1BE-01","TCGA-C5-A1BF-01","TCGA-C5-A1BI-01","TCGA-C5-A1BJ-01","TCGA-C5-A1BK-01","TCGA-C5-A1BL-01","TCGA-C5-A1BM-01","TCGA-C5-A1BN-01","TCGA-C5-A1BQ-01","TCGA-C5-A1M5-01","TCGA-C5-A1M6-01","TCGA-C5-A1M7-01","TCGA-C5-A1M8-01","TCGA-C5-A1M9-01","TCGA-C5-A1ME-01","TCGA-C5-A1MF-01","TCGA-C5-A1MH-01","TCGA-C5-A1MI-01","TCGA-C5-A1MJ-01","TCGA-C5-A1MK-01","TCGA-C5-A1ML-01","TCGA-C5-A1MN-01","TCGA-C5-A1MP-01","TCGA-C5-A1MQ-01","TCGA-C5-A2LS-01","TCGA-C5-A2LT-01","TCGA-C5-A2LV-01","TCGA-C5-A2LX-01","TCGA-C5-A2LY-01","TCGA-C5-A2LZ-01","TCGA-C5-A2M1-01","TCGA-C5-A2M2-01","TCGA-C5-A3HD-01","TCGA-C5-A3HE-01","TCGA-C5-A3HF-01","TCGA-C5-A3HL-01","TCGA-C5-A7CG-01","TCGA-C5-A7CH-01","TCGA-C5-A7CJ-01","TCGA-C5-A7CK-01","TCGA-C5-A7CL-01","TCGA-C5-A7CM-01","TCGA-C5-A7CO-01","TCGA-C5-A7UC-01","TCGA-C5-A7UE-01","TCGA-C5-A7UH-01","TCGA-C5-A7UI-01","TCGA-C5-A7X3-01","TCGA-C5-A7X5-01","TCGA-C5-A7X8-01","TCGA-C5-A7XC-01","TCGA-C5-A8XH-01","TCGA-C5-A8XI-01","TCGA-C5-A8XJ-01","TCGA-C5-A8XK-01","TCGA-C5-A8YQ-01","TCGA-C5-A8YR-01","TCGA-C5-A8YT-01","TCGA-C5-A8ZZ-01","TCGA-C5-A901-01","TCGA-C5-A902-01","TCGA-C5-A905-01","TCGA-C5-A907-01","TCGA-DG-A2KH-01","TCGA-DG-A2KJ-01","TCGA-DG-A2KK-01","TCGA-DG-A2KL-01","TCGA-DG-A2KM-01","TCGA-DR-A0ZL-01","TCGA-DR-A0ZM-01","TCGA-DS-A0VK-01","TCGA-DS-A0VL-01","TCGA-DS-A0VM-01","TCGA-DS-A0VN-01","TCGA-DS-A1O9-01","TCGA-DS-A1OA-01","TCGA-DS-A1OB-01","TCGA-DS-A1OC-01","TCGA-DS-A1OD-01","TCGA-DS-A3LQ-01","TCGA-DS-A5RQ-01","TCGA-DS-A7WF-01","TCGA-DS-A7WH-01","TCGA-DS-A7WI-01","TCGA-EA-A1QS-01","TCGA-EA-A1QT-01","TCGA-EA-A3HQ-01","TCGA-EA-A3HR-01","TCGA-EA-A3HS-01","TCGA-EA-A3HT-01","TCGA-EA-A3HU-01","TCGA-EA-A3QD-01","TCGA-EA-A3QE-01","TCGA-EA-A3Y4-01"
"ABCA10",1.10158284735932,4.83939529472754,1.45985125070567,2.78450398292957,3.8308840334194,4.51224585258176,5.71058329797517,1.84108751129593,3.48969706149497,3.846774105191,5.65999303913659,2.43634842860192,2.62816699928632,5.42147242458255,2.97098246064751,2.53174325865972,2.4732154340704,6.09078357996859,4.30309393492836,7.31350345290259,3.14880397960148,-0.430508908041284,4.16805630313744,3.00203636889806,1.40397662321088,4.22377777371475,5.36606338028177,5.99028780000791,3.46283760142902,0,6.13564157402816,2.91695427895322,1.72368961033061,3.56864019541922,2.13527217947625,4.72240044593335,0.755400369229264,3.95018843322466,3.65870277245183,2.76896766754365,3.65686243228679,2.44267814822229,5.44815430861508,0.989938264292293,4.51881836282386,3.83846776290785,6.59411704994189,0.0328061450832415,5.68330625638694,5.73139778305197,4.82202647136051,2.19833698875621,1.15458320905307,0.760433874670112,2.04152336218435,3.97592361080838,4.09541812238292,6.16441421497445,5.07825970641395,3.79753183957196,4.57249560125494,2.87127197574992,4.3465527363753,2.2151194245173,4.22417922573865,0.275364696150436,2.27112682678252,0,2.44151003852523,4.23825186287682,0,3.43348028644335,3.93495047144268,3.15232946627852,3.69096456760672,5.54292661184783,2.58736499093646,5.27545781927073,2.94138805980796,2.71200141293191,0.274410769317838,3.00329639608877,3.35056796569599,0.311154315440567,1.88420715851723,0.607389500024399,2.00959799161951,2.45037988007104,2.32601954169512,4.49678828054168,5.71513009938053,3.83831647833813,0.990664477456167,3.92636004723974,3.49863383307648,3.38009217286703,3.6703304995999,4.39034439101053,4.52680124428955,2.74889054264591
"ABCA2",9.40613951387009,8.88009223819311,8.40736337414995,8.50423901291306,10.356992961951,6.94287923822066,8.63958165026124,9.60594392073597,10.3600580488805,9.71489509942184,9.96160553177454,9.48529458748229,8.47678548520651,8.41998208137275,8.90762798496907,8.57613397595039,9.74424133652158,7.60594169906949,9.27578323736845,8.41543418587318,9.62959085684885,8.97895836973753,9.90020657867735,11.1134807515458,9.58388796911816,8.93306859833854,10.1368250516555,7.1688265321351,9.81819261320512,9.43215643427443,10.2429057743909,11.0081936397378,7.22970038858595,10.2811715146328,9.19326069840014,9.36492912256073,10.0364780577818,11.1528436199412,10.3580426793962,10.4267919340516,9.89207828665443,9.959310692397,10.2340134883377,9.22714635940608,10.0119147482674,10.3594114645423,10.6814404803661,8.5286865642235,10.9255602996513,9.51495701389671,8.82379297926853,10.6648458151148,10.8293509157621,10.1164834150179,8.69451947394723,10.980968674745,9.13006572426872,7.74922115814426,9.70209994260525,10.8124804161545,9.79513053820052,10.5512158735409,10.9015342018635,10.6793315118586,8.66203775951049,8.89004352323073,11.4665083892984,10.4848870238027,10.1222687935966,9.11108140509689,9.76608443706225,11.1369821432555,9.54363681306192,10.9612434770094,7.08328677785459,8.28615204043395,9.88748307982417,9.3157206386791,9.26193059435383,9.08499940604835,9.2940136784626,9.43753237485188,8.64233695360584,9.64432300642464,10.5634389258923,8.41341891348802,8.99115701635164,9.33455687943148,10.2169875802895,9.01575261747013,10.354141589091,9.82433030760056,9.34477968451614,8.50686015293949,11.1295902009957,8.68893599463955,10.3066235017655,8.94331685461032,9.94798328927931,10.8923540624514
"ABCA3",6.11654774376561,5.23230771374665,10.0437196110689,4.93831402438747,9.78399399616164,8.62167864778485,9.50741945107173,8.12277054464155,9.55957746685645,8.91286329564877,10.2905840606301,6.63929439694585,6.82291875652166,3.50261066004956,8.83929828467728,6.09532950202963,6.3800939049758,3.69700646109314,10.7869062826124,10.8438883979741,9.01143805243726,9.14132012707296,5.21679629102279,9.16960386586975,9.90222978239923,7.73474009937657,8.71582680631275,2.99889952542205,10.4155827039776,9.00806552147407,8.12254589770587,6.97171252905164,5.33510446729047,12.7486312951496,6.38319623614988,9.33110840332964,10.9534018822615,9.35884017826938,8.21167077909939,5.72833414929323,6.63355472347937,7.2470046528266,7.64332662351336,9.07739923614002,9.27019766380988,7.7970869270356,8.65928953012177,6.90934829605848,7.83625743165048,6.16557835249345,6.26854106462407,11.2265094329378,6.54688828791704,9.98198547441867,5.79153279633556,8.85095940261565,9.34334696842185,6.28331064524579,8.76507090104143,9.44618715424745,11.4461132665353,8.77655344392705,4.52057939628989,7.54005672563425,6.19443184214066,10.2016296957737,9.8282807464852,9.52885961029303,4.06953891772183,9.76539451436347,9.79409886102637,10.296578774034,9.70069944922745,9.65520082435419,9.96476494913398,5.36513959409083,9.54898273398822,9.94467619451089,6.45040462602759,7.46689380800862,7.93975902579002,9.09379202225319,9.83410851348142,5.37005963252047,10.870225067343,5.41470721956415,9.20803458673423,10.2549206588054,8.14505021519227,6.29910725521487,5.61682816660493,10.4538964550261,11.476817476376,7.3513792137473,10.1902508814386,6.85762525232153,7.83477820229726,9.63493789287646,8.20119667401891,5.51941295197065
"ABCA5",6.51098881136851,9.77637890980258,8.34596314355621,8.47380679560679,8.80122042726786,8.26014612650897,9.44019353753908,7.1301689718118,9.55451537212017,8.85834006957053,9.54387881647648,8.87237107441699,8.08759384474167,7.98642572621371,8.77619645712306,8.95602963648637,8.95335022419565,8.21789616094461,8.71393564845591,7.51845566897105,7.97534931394022,6.19892430493909,7.94878888082013,8.57100019844402,7.88133241375535,9.25057816464823,9.89450600444716,7.25763581405765,9.00844963203955,7.3153896139862,10.0303130394332,8.0164829483404,7.6958504826982,8.73731664481567,7.33002589567083,10.0096517329525,7.65023536859951,9.11574986448602,8.6950166574974,6.99136991576922,8.27081670517774,8.96808931165412,9.51971270972335,8.34528725361275,9.13949788983666,9.82660902201325,10.3209778575011,3.73326755935476,9.90637564192329,8.39320166120486,9.78350396418579,8.66076144113429,7.7594321729359,6.8478616475545,8.07993165673409,7.81491118028448,9.0340189537683,9.3461817199769,9.62874935812957,8.55834226220111,8.37790415891752,8.20516766089321,7.8813287425483,8.22635342404758,10.0601656303003,8.39945524598946,9.0698780144413,8.69372703821857,8.29496116637748,8.76091850185693,5.60823264071772,9.12574226932209,8.36052801032952,8.56814956224933,8.75031372915463,9.52583828452156,8.818484396829,9.84330522346807,7.08015450819539,7.15592526893683,8.67273895261365,8.69046877907272,8.17030916803086,8.84254897533093,7.08843845206447,7.97017320522112,9.00111146132807,8.14561479441043,7.28445305726915,6.90742068863742,9.09131504652135,8.7374112955379,8.34036420530375,9.66682528156117,9.79527148166626,8.9558408013722,8.38831612912518,9.31484445774842,9.58686661546153,8.43292225406084
"ABCA7",8.90895307623474,9.75230018792505,9.37186483658439,8.13677174425664,10.5196593475722,8.50043599603615,9.82981658647996,8.00296012149485,9.67135724627728,9.3560092997633,9.25105581162951,8.47892530486381,8.61542622929413,8.42890573909738,9.74137866918844,9.33149764757486,9.88952054252122,9.75436392928114,9.92451443458174,9.33469519235233,10.9024352632135,9.50325808679798,9.65608050611819,9.40341962856132,8.994940296346,9.16676163296027,9.58107758975535,8.55056364766933,10.0039380806474,9.95700697150317,11.1582766181983,9.01347398444772,8.94176099893207,9.93387326675451,9.77822336342071,9.45974676389795,9.10690862241045,10.8127573962076,8.42199830813588,9.12457318208322,10.3040435823571,9.9620885640853,9.50886437444255,10.0081365518129,9.5602449322341,9.09180639290333,10.0192465531144,11.0617734304388,10.423589200397,8.05332479173371,9.82643916881138,10.1413997080109,10.3443946736571,9.30986215780396,7.26858036249567,12.3723820681157,9.40021449089988,9.09270508669816,9.99685730895179,9.77417378387847,9.54067265246434,10.1255080110535,10.348862017729,8.93165971707165,8.68361119524669,10.2549970474141,9.5534524737487,8.49145950749883,9.26863579874439,9.59580479971746,10.695695134024,11.5525793825299,10.0106729975016,9.6179715399072,8.84325433761267,9.83421472367063,8.15417457417709,9.19049066339243,8.24376570037358,8.41570628135777,8.68635765127937,9.59112361022599,10.2792677987038,9.43615059320686,9.55803243446701,6.96490454959466,9.17826173632006,9.92865027700444,8.87642946134087,7.83620314005292,9.22700215609336,7.95175679246279,7.93446991282361,7.71062875434773,8.3296716803966,9.68843041618032,9.93071339099154,9.45605598767634,10.1588643777699,10.0068382600613
"ABCB10",8.72974002860018,9.40223164910691,9.07348902437204,7.83108615087078,8.64302026654464,9.22708810204007,8.60492048118432,8.79177403191263,9.70886178934852,9.11412830872674,8.92455481407161,9.76801721395308,9.01078627135094,10.2129858335741,9.43383306689914,8.22071012149142,8.19864639079402,8.99884256203598,8.82216513044713,8.75028625744912,8.83003914206837,9.66628259722724,8.68288049744627,9.6719654096216,10.0753430296699,8.98931274717493,9.17742875725451,9.00639565163979,9.35866922073364,7.6395527104526,9.4523454484717,8.24401840329975,7.85295203467185,9.09709850470033,8.96181748410262,8.84677003163085,9.32716997039999,8.89830057415606,9.10686911261603,7.94334821250974,9.65396894110837,7.79401289524551,9.16976319011203,8.61929305003747,9.87518183606833,9.00552518506311,9.74075068580123,8.61779398617473,7.88658916491818,9.3650849007001,7.62533405891648,8.1921912057035,8.87794665469709,8.75663637736879,8.54786428839168,8.56915497182044,9.16270450813567,9.23335435943945,9.17418342716958,8.75559932324872,8.14607067863992,8.71089044499785,9.35347128509656,8.71762639049434,8.90867782885272,8.93711188951411,8.91499228181572,8.63557193917266,8.68598183410778,9.60432508546678,6.1689468432791,7.72106226618154,8.97308342670367,9.0773519661547,9.68107339739058,9.33224829224936,8.73058935202529,9.10691333211509,9.51532886817956,8.29519954861522,9.11991300754415,8.77211593190742,9.28293828640941,9.46851448760359,8.58740474851944,8.56735492229183,8.80562941917839,8.56543000423846,9.2642755663511,7.86374955499357,8.19251376417567,8.23366616817636,10.0323119188778,9.379704344661,9.69423233159225,9.05408737833354,8.95404825202855,9.34780293963352,8.77207534221701,7.76472101194746
"ABCB6",10.2480013073059,10.1504489926003,9.4972053727375,7.51577236539199,9.51640997399003,8.50363416081095,9.41479155798536,8.42290574261218,9.81224181613068,10.4900704674523,9.10368960860075,9.67472669031102,10.0815615958279,10.1226785419751,8.99233111552718,9.35556429117533,8.96732743130428,9.10138298093945,9.47540655867238,9.35353810897664,9.9161326496455,11.0309446145728,8.7675187447266,8.41921568151027,9.11881522063459,9.83850558157165,10.1951365582221,10.2761643115287,10.5836236297228,9.15455207180739,9.5317859432972,8.35273425279161,9.56508284229819,10.5041926247284,11.7073984777727,9.21092406721057,9.50267469984351,10.470380780245,9.0141839850896,8.03098874139586,8.69961860490997,10.802427991285,8.74519900499065,10.1332302102603,10.4176989567154,10.0233407491564,10.8803051056974,10.1399503405313,10.33562594587,9.59535763663269,10.805234164203,9.34504813272787,10.0191896923546,9.03410068875558,9.8397036047887,10.2988786799314,8.81082480711202,9.71189923135032,9.44601838068313,10.2449393710886,10.09231818835,10.312744576954,8.57072665719696,8.9467168260736,10.8546392632254,9.24861974604929,10.3128136543534,9.10664773309014,9.2409031665007,9.63124236664931,10.1255080110535,10.0437853539676,8.71500136053578,9.11306388787701,9.07975089784973,10.4657869754068,10.5371067475441,9.35762589686198,10.6010817695102,9.10264579744407,10.5772947493607,10.1527049121962,8.94480018645081,9.01470203153803,9.13048742205153,11.7471459287737,9.9535402585579,9.50685460050638,8.72179643675166,9.76703417746535,9.3032220522319,9.52848732069493,9.46846500171355,9.00492941815057,10.3674079800657,9.15884746717121,8.51535094770987,8.83307856461596,9.30270723029673,9.30845052749801
"ABCB8",9.89763780790855,9.69842946944897,9.20706485023568,9.27315125355271,9.91340092335012,8.42539468148366,8.17519173286627,9.82918883914409,9.45886816079772,8.74195903677109,8.975794958377,9.63602603167888,8.90661194822099,8.83128475595436,9.84084101062478,8.39410379833883,8.86552017539702,8.9180271857969,10.2027495091572,9.76761358630222,10.0986273351138,10.2089082309847,8.8626066747816,9.2126379119247,9.48559548059935,9.64264273374101,9.42907443352448,9.28782225101991,9.36270175686797,10.4715802169079,9.41523789880666,8.78319568578119,9.47558469603007,9.57707302009833,9.01485236129785,8.56534012720845,9.67651442635504,8.96675345012643,9.79231397993327,10.2146819348379,9.38617764574071,9.04347110044999,9.31227036036736,9.4214339223759,9.17490521505561,9.40034430206625,8.98340893123618,8.2422847617518,10.236816901309,9.5905163168289,9.85782225884814,9.98744110445625,11.2936951055684,9.50411067193483,9.12897435023837,10.2186062197496,9.56483522652034,8.62932018792665,8.93291953640459,9.40156839339081,10.4412302113546,10.6456144844747,9.45668378431847,9.80259116360815,9.22141674269471,9.23533575040637,10.0982142511976,9.8530579586448,10.3152334716705,9.37868089589905,11.2332104756917,9.80596662641165,9.25245326972746,9.64860313387492,10.3527474922508,9.71633282329023,8.94772371618792,9.1059569467022,9.85749960190723,9.97382462777344,9.13613010695691,9.55935108545128,11.1040756326436,8.71488977757705,8.19768113173975,9.01844000518988,9.59924079136652,8.34671848825368,9.95869726768203,10.1114976030175,8.64203977574826,9.32403199314753,8.69570922569103,8.83057383260226,9.34931750310066,8.28831703058458,9.27631287408955,9.81011995872514,9.88721238888398,10.0939748586373
"ABCC11",6.56102974552969,0.357833478629491,5.40736294923105,2.78450398292957,-1.59553280323691,-1.01129713765677,1.24299875442416,5.86787176009894,-0.597714408130004,3.01183551950545,-0.222632890549587,0.85135927374571,-1.37183300071368,2.20304450339926,2.08647807802971,0,3.40608762884421,3.49997341250014,1.34374891183543,-0.42798348687106,0.148738912737525,2.89149695806741,3.50407371715229,2.16250009328829,0.667029201410552,0.164914969552451,0,0.928502978532915,1.87786201616603,0.304160547001356,-0.239395805390975,-1.475535074035,0.138683427979272,0,0.720190893832597,1.28125313412649,-0.244514170649224,4.07048378697432,1.58067614418927,2.18402633234666,2.27834165862164,-0.0597956553479611,0.875150958058677,1.31185183118706,1.08528867481699,2.53361318137943,2.13415521183785,0.617768645804398,0.850399396770255,2.01991536770769,0.149649581894975,0.73889751142532,1.89153584210597,-0.82444346356816,2.90400231628369,5.0952239945108,1.73283357474093,3.21006150885743,1.9083517863716,1.62760683812965,1.16652264432811,2.42382016849176,2.76158314423991,3.08959984098453,0,0.275364696150436,3.00811035365319,-0.459774299404461,1.30398526766034,0.693944086975786,1.87125225885525,0.346077534535597,0.642193247048596,2.38180940338262,2.1503972017691,2.24174867780605,1.94350880116174,0.132511039799195,2.56288958349073,1.62452205797686,2.34480009720924,-0.388922071168238,-0.507377671425554,1.04816642114978,2.36963398568747,0.285461405137036,0,1.62030488151335,1.67396339653176,1.46116181477618,2.854993016757,0,-0.179351280642812,0.978854578429081,2.726046456482,0.532067552289031,0.21088754922081,1.36479652285873,-0.899425959786803,0.661475990736795
"ABCC2",1.97607030069573,1.77285690551195,1.82240384785755,1.9220075066795,3.40461706097066,1.31063095723059,2.33044366822901,6.27403237754729,3.04608938256819,2.60973132673898,3.421209831764,2.31083450798397,1.43552192134393,2.96204922159129,-1.61396164011139,1.61419155852529,0.598746316154256,5.56868275216738,2.49574632111562,2.68750866072073,1.95616819668582,0,1.91911121643113,3.12403030023912,0.889395662154244,0.579952468831295,2.421209831764,2.85451436540779,1.46283760142902,1.30416054700136,3.84806703585936,3.22507437021175,1.55375368860475,0.890563426598292,0.135272179476252,2.28125313412649,2.07734555654592,3.78417939238087,2.49822533287635,3.24290732212299,2.27834165862164,0.940204344652039,2.87515095805868,3.6337915484802,3.80778766566158,3.83846776290785,2.71911771255901,1.61781565367462,3.17234349484164,3.3984187818044,1.47155166563934,8.20652601587743,0.56958830533033,3.4973696607796,1.58207422139633,-0.882039047267583,3.09541812238292,3.01742311238386,3.28685158406228,2.62760683812965,3.70255781448036,2.2862897581341,4.06114542056259,1.2151194245173,1.41683974191283,3.44526320814044,3.81545246665892,0.125122060569824,8.75356743357557,2.50128626871061,0.286289758134097,2.51593947919553,1.49015934028372,3.96678113100393,3.54895442229107,3.34128841840282,1.52847130188289,2.35490346113564,2.82590771214739,1.62452205797686,3.56720468995194,2.19594597215668,1.95203530400747,2.31115431544057,1.78467148496631,2.92927971597562,0.00963381939726868,1.45037988007104,3.91099163311367,3.13924026971887,1.65333522679113,2.21029534185664,1.28018429514379,3.45687184423018,2.46302077255547,1.91061754866369,1.21088754922081,4.01688849707299,4.60833023571172,1.46879182154755
"ABCC3",10.1331844777359,9.44795002961344,8.17014539634938,8.07360443400941,8.31300816489209,7.24134827185647,6.58727196891457,11.1487284916,8.04247526167642,7.66965894025763,7.00135189299996,6.63929439694585,6.81303720997542,7.89707278725908,6.15421255627498,6.47218230368947,10.300328877511,8.83590386829998,7.82665271347605,12.1117605831513,12.2101718535264,9.38334875824441,8.26931746704466,6.70899142195263,10.720939184271,5.26642301069253,9.90904626423909,7.48616730643715,9.51631482347617,11.0969523562133,11.2777792392533,7.15762483583651,9.4969911513579,8.00327278069974,8.92480270749508,8.59673280810463,10.023666901987,11.89257442506,7.55797597320374,10.5444961085746,12.1406776664067,7.27706138733022,7.46610338737268,8.55599019418857,7.52494518227717,8.16382424790478,9.29403160471661,7.25683328861854,8.38179686047059,6.816914525785,7.74579060877025,6.8050099259584,6.74951683723355,9.13688553266523,10.0888834878898,11.9774787097457,8.83838392800188,9.09066609652972,7.16005292332728,9.28134587794653,10.6631567265616,6.53423128097792,11.8384049659784,9.33406720322604,6.14862910574978,8.00325422548003,11.1215835057277,7.93034409044699,12.0848739784567,11.3149156998757,12.1616695804224,11.4068875990752,8.43788146180823,8.98172937977607,7.61281027240822,5.97356076653395,10.6030531399955,8.18053130461111,11.4420025353075,8.81806891493159,8.42924101561099,7.02461223149015,7.53698382216732,8.89236825592562,9.54002223060651,11.0313091030285,8.81372059675283,11.2204306894401,12.1479513964469,10.2379258714143,10.772036648949,3.9207791988726,7.52808679702526,6.40987458222116,7.23911540208374,9.99029602669543,5.23326303297652,7.57704506543848,6.21427637364774,11.0454072021926
"ABCC5",9.40004260123551,10.6160109950387,11.963088833651,11.4769489263148,11.9201923485246,8.99851201720949,14.4553591385517,9.4528348784226,11.3669323342896,11.5165180695732,10.9736447080515,12.4189908772327,11.2444814581404,9.06580627606144,8.53704402389749,12.3468406294393,11.1094978168239,10.1578320894754,10.3365134775889,8.21709448757587,8.63864877273705,11.4337536414502,10.7598929256372,11.6640257924725,10.2972805044534,11.0457433507836,12.3828005703061,10.3370539659657,12.0512437840948,9.1179432961615,9.81723967090509,10.2597625622556,9.51808461985111,10.9170960462644,11.1939373506504,11.4432914315187,8.92032426922394,11.1410856379687,10.2051868480103,9.35059625217014,9.57541936391719,13.2538221696619,11.6376906609602,11.0339888179834,11.788014388403,13.0755046538111,11.359608797364,8.90781272398877,11.9196973894865,9.69161948044449,12.6779326172072,10.0959227062699,10.3881898601089,10.0702535321236,10.662564419409,9.36111782465705,10.2670133491881,9.8830767096577,12.038775878366,11.3330214194964,10.0012896774054,13.6844599977644,7.90349988759756,10.0133278383622,12.3650877174604,11.4423336417584,10.0833135075985,12.2860593450916,9.09321365788337,9.13410925186285,10.3072841573859,9.98671966512384,10.7333373915594,11.4944861152743,12.4571876773679,9.19927432201873,13.3379993615286,13.2057478361607,11.420859791501,10.6926499341865,11.6669549754371,12.806279242367,9.49399791084327,10.3659980086166,9.72968344589716,13.0034224085793,11.7353819169225,8.85659142123551,8.75382145101311,10.0378372482567,11.156982109735,11.2106739004581,12.3319863217775,13.5701468585845,11.925820108657,11.8012211953483,10.3748608215979,10.6178127157276,12.8181036362218,8.25762261513501
"ABCD2",2.60409505201058,2.77287801405505,4.43383410988317,3.63250088948452,4.07703786183125,0.988702862343229,1.70239158430805,2.84106737753033,4.8284944947764,4.2453207155515,4.88587204812803,4.52381910921003,3.98570989733221,1.08759861792362,3.67142925572494,3.30226055224471,0.598746316154256,3.63426798651932,1.1738310155677,1.44652092029318,2.60824151326272,1.15451840232211,4.08904045646287,3.77256135347515,2.98893912393204,1.74983457441273,2.0992615354492,1.19156265070076,3.92227397805211,3.11151546905896,3.2841587458694,3.22507437021175,2.36109457017632,3.21250708529448,3.45720027436361,3.60319310055556,4.16481040865698,2.01160297822562,0,4.97409331776481,4.25410268119416,3.26211740198927,6.36699531488696,1.98993826429229,4.22282774040662,2.03111284085025,3.06015117094676,2.35476244487654,3.02034217951719,0,0.149649581894975,3.19835270601498,1.56958830533033,3.34535379226457,0.167100968963075,6.24722687693308,3.78347760838441,2.62510680318022,3.58640447489506,3.53449743373817,-0.155373315330192,1.54932416396789,4.14860877020522,6.01386865843954,1.41683974191283,3.0123004896486,5.02602539854297,-0.459774299404461,1.5670586262992,0.430927517404869,1.2862897581341,0.931002201518053,2.32022470954399,7.47177355813865,2.01289042833639,4.07825970641395,0.265436896049098,3.30242141797373,1.41088377719558,5.01686176110633,3.44434902406422,4.65538045323019,3.44678556214312,4.31116885045884,5.39515536490846,1.45533379667722,3.00959799161951,2.25773480212864,1.1885275267744,0.139207520271254,3.13878170978737,2.83832656446968,4.14265849549246,3.6950361514006,2.66464211966782,2.60248063508992,6.29304670969892,4.66597823541703,5.95851559636752,4.87088744769081
"ABCD3",9.96526814032804,10.0715104962815,9.3546487404803,9.92661489447987,9.96876512923628,10.3089197459128,9.72427167830825,9.24961433775349,9.78593481166081,9.82023226454376,8.51205973726027,9.54748935248688,10.5180465455213,10.5907356155289,10.081690873007,9.91442759012048,10.8375364019104,10.9559978267637,9.87077496618453,9.85628203013776,10.3503120362923,9.57659469410306,9.86991380692435,10.431014048019,10.8133698843552,9.96740078411288,10.4579292247079,10.7368325614061,8.8651430832386,8.73461445340012,11.1429557634278,10.0044099568539,9.73489604095561,9.24106982888442,9.49172104361523,10.027054223446,10.9443152104332,10.8983007253343,10.1488633251392,10.5969373779667,10.3014577835731,10.1512603933805,10.3213987090291,9.20060758520164,10.0987844312405,10.0809591259066,9.8559431489685,10.9427244432444,9.92789882346249,9.48097171281785,8.85177339839945,9.96473044393914,7.73451453841166,9.43635530029127,9.03946085812651,10.0728672333446,10.3295716773055,8.45005855653239,9.83966251108379,10.1023249472741,10.2859625415725,9.91347318032193,10.74765022712,10.3572331909701,9.90064057686872,10.035776473262,9.66916729241723,9.88280534342507,10.2192880945923,10.5719831529679,9.73751523515918,10.1907285538857,9.9622901775297,8.9534576126922,9.98559008363854,9.02124262711613,9.98345040330862,10.1768929454158,9.68751705887449,9.23833284163833,10.3962153722111,9.61168824755521,10.1219463228885,10.0897923441052,9.35125552347691,9.52919372969114,9.89833292592737,9.81670849331197,10.1606472072454,8.87901647463894,9.99275979337679,9.84361521148075,10.0371705138172,9.54596605313323,9.43799919199537,10.5444396946571,9.88905671186546,8.69700576583702,9.50407908161494,9.31606901560157
"ABCE1",10.4019507090311,10.0296734585865,10.9909338776514,10.5161661751762,9.78074102538513,10.8180096191046,10.6882503091332,10.9631237394699,10.9208836070176,11.410865762046,10.7106717988348,11.3990088028668,11.3886744232155,10.8552051026377,11.0296583453188,10.5277564278559,10.0458168493904,11.14030217696,10.698104286977,11.6163165695586,9.72622957139659,10.4802102806638,10.9777832046002,10.6354608424687,11.1376721954741,10.6690412972998,10.2311350005133,10.2171473322428,11.2315771895972,9.34445171056704,10.004965783266,10.3868795840559,10.8949846031605,9.86899705631646,10.3051941022332,11.0672960006089,11.4981478284517,10.1201123975996,11.2112665609623,11.1127798748885,10.9907626016677,10.4925322053837,10.6499295774573,10.5222922767208,10.5594336881881,11.2151593552308,9.87022398829951,9.7801852425074,10.3164918670073,11.4152214699105,10.8246755023057,10.9611116995159,10.5891984193864,10.9185871911132,10.9663241122722,9.67445005842456,11.2074246121453,10.8439655559393,10.5768644803954,10.7623522210436,10.3050304663543,11.0036378623307,9.99188700861285,10.7103149212238,10.2972829121578,10.9763513191525,10.4506306194576,11.2229501502322,10.7010390403646,10.8409250961547,8.29753122808991,10.34249630014,10.6047733692137,10.2637403177374,10.6506091250492,10.8256464415033,10.8311046029736,11.1038028897358,11.5325531255926,11.2823084964529,10.760252139086,11.0166572563477,11.3173495792777,10.7265573316411,10.3179875420589,10.6335995851873,9.32813252461433,10.1281059675861,10.8510193122438,10.3638405035072,9.80665369204539,10.9174919509668,11.0662805501867,10.8200522422635,10.0817636944943,10.0513375675565,10.5507467853832,10.7512878826616,10.3546771674195,10.3799658315763
